"id","trial","type","explain","card1","card2","card3","trialid","memory",,,,,,,,,,
"sb10.18.b",3,14,1,1132,1133,1131,17796,0,,,,,,,,,,
"sb10.18.b",4,-11,1,3132,2132,3121,69868,0,,,,,,,,,,
"sb10.18.b",5,-8,0,1211,3122,1333,26712,1,,,,,,,,,,
"sb10.18.b",6,0,0,1111,3222,2333,2796,0,,,,,,,,,,
"sb10.18.b",7,-13,0,3133,3332,1132,22970,1,,,,,,,,,,
"sb10.18.b",8,2,0,3331,2132,1233,44572,0,,,,,,,,,,
"sb10.18.b",9,7,0,1223,2223,3223,38807,0,,,,,,,,,,
"sb10.18.b",10,-11,0,1211,2322,2112,26808,0,,,,,,,,,,
"sb10.18.b",11,0,0,3121,2332,1213,32525,1,,,,,,,,,,
"sb10.18.b",12,4,0,1123,2111,3132,16398,1,,,,,,,,,,
"sb10.18.b",13,-1,0,3311,2332,1322,54078,0,,,,,,,,,,
"sb10.18.b",14,14,0,3111,3113,3112,82396,1,,,,,,,,,,
"sb10.18.b",15,11,0,2231,2331,2131,68373,0,,,,,,,,,,
"sb10.18.b",16,0,0,1322,2233,3111,53808,1,,,,,,,,,,
"sb10.18.b",17,-14,0,1113,1312,3121,7391,1,,,,,,,,,,
"sb10.18.b",18,-4,0,1112,1123,1231,3401,1,,,,,,,,,,
"sb10.18.b",19,1,0,3323,2113,1233,44331,0,,,,,,,,,,
"sb10.18.b",20,8,0,3131,3223,3312,84107,1,,,,,,,,,,
"sb10.18.b",21,13,0,2311,2321,2331,78250,0,,,,,,,,,,
"sb10.18.b",22,-2,0,3123,2122,1131,19299,1,,,,,,,,,,
"sb10.18.b",23,-7,0,1332,2322,3221,58606,0,,,,,,,,,,
"sb10.18.b",24,0,0,3232,1121,2313,11632,0,,,,,,,,,,
"sb10.18.c",1,15,1,3331,3331,3331,85347,0,,,,,,,,,,
"sb10.18.c",2,-1,1,2312,2321,2331,78811,0,,,,,,,,,,
"sb10.18.c",3,14,1,2232,2231,2233,76182,0,,,,,,,,,,
"sb10.18.c",4,-11,1,2122,1122,1113,6345,0,,,,,,,,,,
"sb10.18.c",5,0,0,3213,1122,2331,14599,0,,,,,,,,,,
"sb10.18.c",6,-13,0,3133,3332,1132,22970,1,,,,,,,,,,
"sb10.18.c",7,-8,0,1211,1333,3122,26712,1,,,,,,,,,,
"sb10.18.c",8,7,0,3131,1131,2131,19395,0,,,,,,,,,,
"sb10.18.c",9,2,0,2231,1133,3332,24976,0,,,,,,,,,,
"sb10.18.c",10,0,0,1213,2332,3121,32525,1,,,,,,,,,,
"sb10.18.c",11,-11,0,2212,1222,2213,36470,0,,,,,,,,,,
"sb10.18.c",12,-1,0,2313,3222,1133,25139,0,,,,,,,,,,
"sb10.18.c",13,4,0,3132,2111,1123,16398,1,,,,,,,,,,
"sb10.18.c",14,14,0,3113,3112,3111,82396,1,,,,,,,,,,
"sb10.18.c",15,-4,0,1112,1123,1231,3401,1,,,,,,,,,,
"sb10.18.c",16,1,0,1211,3121,2331,27736,0,,,,,,,,,,
"sb10.18.c",17,11,0,3321,3221,3121,83453,0,,,,,,,,,,
"sb10.18.c",18,-14,0,3121,1113,1312,7391,1,,,,,,,,,,
"sb10.18.c",19,0,0,1322,3111,2233,53808,1,,,,,,,,,,
"sb10.18.c",20,8,0,3131,3312,3223,84107,1,,,,,,,,,,
"sb10.18.c",21,13,0,3222,3212,3232,84672,0,,,,,,,,,,
"sb10.18.c",22,-2,0,3123,1131,2122,19299,1,,,,,,,,,,
"sb10.18.c",23,-7,0,3222,3233,3332,84997,0,,,,,,,,,,
"sb10.18.c",24,0,0,1321,2232,3113,52121,0,,,,,,,,,,
"sb10.19.a",1,15,1,2313,2313,2313,85382,0,,,,,,,,,,
"sb10.19.a",2,-1,1,1123,1232,1313,15719,0,,,,,,,,,,
"sb10.19.a",3,14,1,2321,2322,2323,79865,0,,,,,,,,,,
"sb10.19.a",4,-11,1,1313,3231,3133,50936,0,,,,,,,,,,
"sb10.19.a",5,7,0,2223,1223,3223,38807,0,,,,,,,,,,
"sb10.19.a",6,-8,0,2313,1131,1222,18252,0,,,,,,,,,,
"sb10.19.a",7,2,0,2333,1132,3231,22762,0,,,,,,,,,,
"sb10.19.a",8,0,0,3312,1221,2133,34207,0,,,,,,,,,,
"sb10.19.a",9,-13,0,2323,2212,3333,72544,0,,,,,,,,,,
"sb10.19.a",10,-11,0,3232,2123,2333,67663,0,,,,,,,,,,
"sb10.19.a",11,-1,0,2133,3232,1333,59516,0,,,,,,,,,,
"sb10.19.a",12,4,0,2131,3123,1112,5139,0,,,,,,,,,,
"sb10.19.a",13,0,0,1213,3131,2322,32441,0,,,,,,,,,,
"sb10.19.a",14,14,0,2232,2233,2231,76182,0,,,,,,,,,,
"sb10.19.a",15,-4,0,2212,3322,1232,42749,0,,,,,,,,,,
"sb10.19.a",16,-14,0,1133,2312,2311,25051,0,,,,,,,,,,
"sb10.19.a",17,1,0,3233,2323,1113,8800,0,,,,,,,,,,
"sb10.19.a",18,11,0,2112,2212,2312,62283,0,,,,,,,,,,
"sb10.19.a",19,0,0,2333,3211,1122,14652,0,,,,,,,,,,
"sb10.19.a",20,0,0,1332,3113,2221,58241,0,,,,,,,,,,
"sb10.19.a",21,-7,0,3333,2321,1121,11674,0,,,,,,,,,,
"sb10.19.a",22,13,0,1332,1312,1322,47622,0,,,,,,,,,,
"sb10.19.a",23,-2,0,3132,3213,3331,84244,0,,,,,,,,,,
"sb10.19.a",24,8,0,2131,2323,2212,68172,0,,,,,,,,,,
"sb10.19.b",1,15,1,3123,3123,3123,85386,0,,,,,,,,,,
"sb10.19.b",2,-1,1,3121,1112,2132,5183,0,,,,,,,,,,
"sb10.19.b",3,14,1,3131,3132,3133,83991,0,,,,,,,,,,
"sb10.19.b",4,-11,1,2332,3113,2233,77778,0,,,,,,,,,,
"sb10.19.b",5,2,0,2232,1133,3331,25012,1,,,,,,,,,,
"sb10.19.b",6,-8,0,3133,3122,2111,61645,1,,,,,,,,,,
"sb10.19.b",7,7,0,1232,2232,3232,42980,0,,,,,,,,,,
"sb10.19.b",8,-13,0,2133,2313,3322,70598,0,,,,,,,,,,
"sb10.19.b",9,0,0,2221,3333,1112,5421,0,,,,,,,,,,
"sb10.19.b",10,4,0,2132,3121,1113,8186,1,,,,,,,,,,
"sb10.19.b",11,-1,0,1232,3213,2223,42900,1,,,,,,,,,,
"sb10.19.b",12,0,0,3232,2323,1111,2715,0,,,,,,,,,,
"sb10.19.b",13,-11,0,3213,3133,1332,58917,1,,,,,,,,,,
"sb10.19.b",14,14,0,2131,2133,2132,68025,0,,,,,,,,,,
"sb10.19.b",15,-4,0,3111,2123,1332,57931,0,,,,,,,,,,
"sb10.19.b",16,0,0,2231,1322,3113,53737,1,,,,,,,,,,
"sb10.19.b",17,11,0,1212,1112,1312,3765,1,,,,,,,,,,
"sb10.19.b",18,-14,0,2233,1213,1133,23298,1,,,,,,,,,,
"sb10.19.b",19,1,0,3123,1313,2233,50449,0,,,,,,,,,,
"sb10.19.b",20,-7,0,3212,2132,1133,24629,1,,,,,,,,,,
"sb10.19.b",21,8,0,2221,2132,2313,69287,0,,,,,,,,,,
"sb10.19.b",22,13,0,2122,2132,2112,61998,0,,,,,,,,,,
"sb10.19.b",23,0,0,1211,3322,2133,27171,1,,,,,,,,,,
"sb10.19.b",24,-2,0,3231,2332,1123,17406,0,,,,,,,,,,
"sb10.19.c",1,15,1,1211,1211,1211,85324,0,,,,,,,,,,
"sb10.19.c",2,-1,1,3132,1222,2313,36868,0,,,,,,,,,,
"sb10.19.c",3,14,1,3321,3323,3322,85301,0,,,,,,,,,,
"sb10.19.c",4,-11,1,3231,2113,2311,63889,0,,,,,,,,,,
"sb10.19.c",5,-8,0,2111,3133,3122,61645,1,,,,,,,,,,
"sb10.19.c",6,0,0,1312,3221,2133,48326,0,,,,,,,,,,
"sb10.19.c",7,-13,0,3232,2332,2333,81683,0,,,,,,,,,,
"sb10.19.c",8,7,0,3131,2131,1131,19395,0,,,,,,,,,,
"sb10.19.c",9,2,0,2232,1133,3331,25012,1,,,,,,,,,,
"sb10.19.c",10,0,0,1212,2333,3121,30206,0,,,,,,,,,,
"sb10.19.c",11,-11,0,3133,1332,3213,58917,1,,,,,,,,,,
"sb10.19.c",12,14,0,3212,3211,3213,84505,0,,,,,,,,,,
"sb10.19.c",13,4,0,2132,3121,1113,8186,1,,,,,,,,,,
"sb10.19.c",14,-1,0,1232,2223,3213,42900,1,,,,,,,,,,
"sb10.19.c",15,0,0,1322,2231,3113,53737,1,,,,,,,,,,
"sb10.19.c",16,-4,0,2233,2312,2221,73996,0,,,,,,,,,,
"sb10.19.c",17,-14,0,1213,2233,1133,23298,1,,,,,,,,,,
"sb10.19.c",18,1,0,1231,2111,3321,40257,0,,,,,,,,,,
"sb10.19.c",19,11,0,1212,1312,1112,3765,1,,,,,,,,,,
"sb10.19.c",20,-2,0,3331,2121,1221,33977,0,,,,,,,,,,
"sb10.19.c",21,8,0,1332,1111,1223,960,0,,,,,,,,,,
"sb10.19.c",22,-7,0,3212,2132,1133,24629,1,,,,,,,,,,
"sb10.19.c",23,0,0,2133,3322,1211,27171,1,,,,,,,,,,
"sb10.19.c",24,13,0,3233,3223,3213,84790,0,,,,,,,,,,
"pa7.01.a",1,15,1,1212,1212,1212,85351,0,,,,,,,,,,
"pa7.01.a",2,-1,1,2222,1111,3331,2378,0,,,,,,,,,,
"pa7.01.a",3,14,1,3212,3213,3211,84505,0,,,,,,,,,,
"pa7.01.a",4,-11,1,3323,2321,3333,80357,0,,,,,,,,,,
"pa7.01.a",5,-8,0,1122,2212,2332,14089,0,,,,,,,,,,
"pa7.01.a",6,0,0,3212,1331,2123,56456,0,,,,,,,,,,
"pa7.01.a",7,7,0,2113,3113,1113,7945,0,,,,,,,,,,
"pa7.01.a",8,2,0,3322,2121,1223,38331,0,,,,,,,,,,
"pa7.01.a",9,-13,0,3232,3122,1213,32685,0,,,,,,,,,,
"pa7.01.a",10,-1,0,3133,2233,1331,56952,0,,,,,,,,,,
"pa7.01.a",11,14,0,1232,1233,1231,39561,0,,,,,,,,,,
"pa7.01.a",12,4,0,3133,2111,1122,13624,0,,,,,,,,,,
"pa7.01.a",13,-11,0,1121,1113,3111,6292,0,,,,,,,,,,
"pa7.01.a",14,0,0,3131,2212,1323,55137,0,,,,,,,,,,
"pa7.01.a",15,-4,0,1133,2311,3122,25063,0,,,,,,,,,,
"pa7.01.a",16,0,0,1231,3112,2323,41180,0,,,,,,,,,,
"pa7.01.a",17,11,0,1213,1113,1313,6838,0,,,,,,,,,,
"pa7.01.a",18,-14,0,3222,2121,3233,65633,0,,,,,,,,,,
"pa7.01.a",19,1,0,1133,3213,2323,25230,0,,,,,,,,,,
"pa7.01.a",20,-7,0,3122,1223,2232,38872,0,,,,,,,,,,
"pa7.01.a",21,-2,0,2311,2123,2222,67209,0,,,,,,,,,,
"pa7.01.a",22,13,0,1231,1221,1211,25822,0,,,,,,,,,,
"pa7.01.a",23,8,0,1313,1222,1131,18225,0,,,,,,,,,,
"pa7.01.a",24,0,0,2313,3232,1121,11632,0,,,,,,,,,,
"pa7.01.b",1,15,1,1312,1312,1312,85354,0,,,,,,,,,,
"pa7.01.b",2,-1,1,2113,3222,1332,57797,0,,,,,,,,,,
"pa7.01.b",3,14,1,3123,3122,3121,83297,0,,,,,,,,,,
"pa7.01.b",4,-11,1,1311,1213,3121,31012,0,,,,,,,,,,
"pa7.01.b",5,0,0,3221,2332,1113,8852,1,,,,,,,,,,
"pa7.01.b",6,7,0,2222,3222,1222,36622,0,,,,,,,,,,
"pa7.01.b",7,-8,0,3121,1133,3112,25357,0,,,,,,,,,,
"pa7.01.b",8,-13,0,1333,3213,1321,51365,0,,,,,,,,,,
"pa7.01.b",9,2,0,2133,3231,1332,58084,1,,,,,,,,,,
"pa7.01.b",10,14,0,2311,2313,2312,78181,1,,,,,,,,,,
"pa7.01.b",11,-1,0,3211,1132,2321,22611,1,,,,,,,,,,
"pa7.01.b",12,4,0,2133,1121,3112,11155,0,,,,,,,,,,
"pa7.01.b",13,-11,0,1113,3123,3122,8992,1,,,,,,,,,,
"pa7.01.b",14,0,0,1313,3121,2232,50411,0,,,,,,,,,,
"pa7.01.b",15,1,0,3112,2222,1332,58280,1,,,,,,,,,,
"pa7.01.b",16,11,0,3333,3133,3233,84468,1,,,,,,,,,,
"pa7.01.b",17,-4,0,3312,1311,2113,46218,0,,,,,,,,,,
"pa7.01.b",18,0,0,2121,1233,3312,44377,1,,,,,,,,,,
"pa7.01.b",19,-14,0,3112,2321,3313,80054,0,,,,,,,,,,
"pa7.01.b",20,-2,0,1223,1211,1212,25684,0,,,,,,,,,,
"pa7.01.b",21,-7,0,3222,2331,1331,57181,0,,,,,,,,,,
"pa7.01.b",22,13,0,1123,1113,1133,6397,0,,,,,,,,,,
"pa7.01.b",23,0,0,3221,2313,1132,22582,1,,,,,,,,,,
"pa7.01.b",24,8,0,3231,3322,3113,83237,1,,,,,,,,,,
"pa7.01.c",1,15,1,2133,2133,2133,85394,0,,,,,,,,,,
"pa7.01.c",2,-1,1,3311,1333,2323,60073,0,,,,,,,,,,
"pa7.01.c",3,14,1,1213,1211,1212,25681,0,,,,,,,,,,
"pa7.01.c",4,-11,1,1213,3222,1222,30702,0,,,,,,,,,,
"pa7.01.c",5,-8,0,1232,2312,2122,42446,0,,,,,,,,,,
"pa7.01.c",6,2,0,2133,3231,1332,58084,1,,,,,,,,,,
"pa7.01.c",7,0,0,1113,3221,2332,8852,1,,,,,,,,,,
"pa7.01.c",8,7,0,1311,2311,3311,46897,0,,,,,,,,,,
"pa7.01.c",9,-13,0,3223,2233,3112,77868,0,,,,,,,,,,
"pa7.01.c",10,14,0,2312,2313,2311,78181,1,,,,,,,,,,
"pa7.01.c",11,0,0,1311,2123,3232,46362,0,,,,,,,,,,
"pa7.01.c",12,-11,0,1113,3122,3123,8992,1,,,,,,,,,,
"pa7.01.c",13,-1,0,2321,1132,3211,22611,1,,,,,,,,,,
"pa7.01.c",14,4,0,1333,2321,3312,60013,0,,,,,,,,,,
"pa7.01.c",15,0,0,3312,1233,2121,44377,1,,,,,,,,,,
"pa7.01.c",16,-14,0,3212,2312,2322,78855,0,,,,,,,,,,
"pa7.01.c",17,11,0,3333,3133,3233,84468,1,,,,,,,,,,
"pa7.01.c",18,-4,0,2132,1221,3213,34154,0,,,,,,,,,,
"pa7.01.c",19,1,0,2222,1332,3112,58280,1,,,,,,,,,,
"pa7.01.c",20,0,0,1132,2313,3221,22582,1,,,,,,,,,,
"pa7.01.c",21,13,0,1222,1212,1232,28305,0,,,,,,,,,,
"pa7.01.c",22,-2,0,2322,1331,3323,57132,0,,,,,,,,,,
"pa7.01.c",23,-7,0,3121,1332,2122,57886,0,,,,,,,,,,
"pa7.01.c",24,8,0,3322,3113,3231,83237,1,,,,,,,,,,
"pa7.02.a",1,15,1,1212,1212,1212,85351,0,,,,,,,,,,
"pa7.02.a",2,-1,1,2131,3111,1123,16688,0,,,,,,,,,,
"pa7.02.a",3,14,1,1113,1111,1112,1,0,,,,,,,,,,
"pa7.02.a",4,-11,1,2122,1232,2331,42451,0,,,,,,,,,,
"pa7.02.a",5,7,0,1321,3321,2321,52310,0,,,,,,,,,,
"pa7.02.a",6,-13,0,1333,3331,3131,60324,0,,,,,,,,,,
"pa7.02.a",7,2,0,3233,2131,1332,57995,0,,,,,,,,,,
"pa7.02.a",8,0,0,2121,3332,1213,31700,0,,,,,,,,,,
"pa7.02.a",9,-8,0,1221,3222,3223,35114,0,,,,,,,,,,
"pa7.02.a",10,0,0,3232,1123,2311,17190,0,,,,,,,,,,
"pa7.02.a",11,4,0,1333,2321,3312,60013,0,,,,,,,,,,
"pa7.02.a",12,-11,0,2323,3131,2231,76429,0,,,,,,,,,,
"pa7.02.a",13,14,0,1131,1132,1133,17796,0,,,,,,,,,,
"pa7.02.a",14,-1,0,3123,1131,2113,19200,0,,,,,,,,,,
"pa7.02.a",15,1,0,3313,1223,2133,38564,0,,,,,,,,,,
"pa7.02.a",16,0,0,2222,3113,1331,56796,0,,,,,,,,,,
"pa7.02.a",17,-4,0,1222,3311,2333,37056,0,,,,,,,,,,
"pa7.02.a",18,11,0,3331,3231,3131,84123,0,,,,,,,,,,
"pa7.02.a",19,-14,0,2331,1132,2113,21820,0,,,,,,,,,,
"pa7.02.a",20,-2,0,3111,1322,2213,53577,0,,,,,,,,,,
"pa7.02.a",21,-7,0,2311,1212,3331,29983,0,,,,,,,,,,
"pa7.02.a",22,8,0,2233,2112,2321,62558,0,,,,,,,,,,
"pa7.02.a",23,0,0,2331,3122,1213,32498,0,,,,,,,,,,
"pa7.02.a",24,13,0,3233,3223,3213,84790,0,,,,,,,,,,
"pa7.02.b",1,15,1,2331,2331,2331,85346,0,,,,,,,,,,
"pa7.02.b",2,-1,1,3121,1333,2211,59547,0,,,,,,,,,,
"pa7.02.b",3,14,1,3131,3132,3133,83991,0,,,,,,,,,,
"pa7.02.b",4,-11,1,2131,2311,1213,31810,0,,,,,,,,,,
"pa7.02.b",5,-13,0,2123,2233,3111,67368,1,,,,,,,,,,
"pa7.02.b",6,0,0,2331,3212,1123,17373,1,,,,,,,,,,
"pa7.02.b",7,2,0,2232,1333,3131,59830,1,,,,,,,,,,
"pa7.02.b",8,7,0,3121,2121,1121,10922,0,,,,,,,,,,
"pa7.02.b",9,-8,0,3331,2323,2312,78899,0,,,,,,,,,,
"pa7.02.b",10,-11,0,1311,1123,2213,15862,1,,,,,,,,,,
"pa7.02.b",11,-1,0,3323,1322,2323,54026,0,,,,,,,,,,
"pa7.02.b",12,14,0,1223,1221,1222,32927,0,,,,,,,,,,
"pa7.02.b",13,4,0,2312,3333,1321,52250,0,,,,,,,,,,
"pa7.02.b",14,0,0,2322,3213,1131,20016,1,,,,,,,,,,
"pa7.02.b",15,-4,0,3211,1313,2312,50522,0,,,,,,,,,,
"pa7.02.b",16,-14,0,1223,1233,3333,37607,0,,,,,,,,,,
"pa7.02.b",17,1,0,2121,1311,3231,46264,1,,,,,,,,,,
"pa7.02.b",18,0,0,1232,2311,3123,43040,1,,,,,,,,,,
"pa7.02.b",19,11,0,3223,3123,3323,83921,1,,,,,,,,,,
"pa7.02.b",20,-7,0,1332,1213,1313,31101,0,,,,,,,,,,
"pa7.02.b",21,13,0,1123,1133,1113,6397,0,,,,,,,,,,
"pa7.02.b",22,0,0,1133,3211,2322,25198,1,,,,,,,,,,
"pa7.02.b",23,8,0,3131,3313,3222,84096,1,,,,,,,,,,
"pa7.02.b",24,-2,0,2131,2312,2233,68441,0,,,,,,,,,,
"pa7.02.c",1,15,1,2131,2131,2131,85340,0,,,,,,,,,,
"pa7.02.c",2,-1,1,1321,2313,3331,52281,0,,,,,,,,,,
"pa7.02.c",3,14,1,1133,1132,1131,17796,0,,,,,,,,,,
"pa7.02.c",4,-11,1,1322,1313,3322,49443,0,,,,,,,,,,
"pa7.02.c",5,-13,0,2123,3111,2233,67368,1,,,,,,,,,,
"pa7.02.c",6,7,0,1132,3132,2132,22070,0,,,,,,,,,,
"pa7.02.c",7,0,0,3212,2331,1123,17373,1,,,,,,,,,,
"pa7.02.c",8,2,0,3131,1333,2232,59830,1,,,,,,,,,,
"pa7.02.c",9,-8,0,3311,3322,2333,82363,0,,,,,,,,,,
"pa7.02.c",10,14,0,1113,1111,1112,1,0,,,,,,,,,,
"pa7.02.c",11,-11,0,1123,1311,2213,15862,1,,,,,,,,,,
"pa7.02.c",12,-1,0,3133,1212,2323,30127,0,,,,,,,,,,
"pa7.02.c",13,4,0,2213,1232,3221,42781,0,,,,,,,,,,
"pa7.02.c",14,0,0,1131,3213,2322,20016,1,,,,,,,,,,
"pa7.02.c",15,-14,0,2211,2132,3133,69176,0,,,,,,,,,,
"pa7.02.c",16,-4,0,3123,2311,1132,22508,0,,,,,,,,,,
"pa7.02.c",17,0,0,1232,3123,2311,43040,1,,,,,,,,,,
"pa7.02.c",18,1,0,2121,3231,1311,46264,1,,,,,,,,,,
"pa7.02.c",19,11,0,3123,3323,3223,83921,1,,,,,,,,,,
"pa7.02.c",20,13,0,2133,2123,2113,63322,0,,,,,,,,,,
"pa7.02.c",21,8,0,3313,3131,3222,84096,1,,,,,,,,,,
"pa7.02.c",22,-7,0,1232,1233,1122,12941,0,,,,,,,,,,
"pa7.02.c",23,-2,0,2123,2132,2121,64546,0,,,,,,,,,,
"pa7.02.c",24,0,0,1133,3211,2322,25198,1,,,,,,,,,,
"pa7.03.a",1,15,1,3121,3121,3121,85332,0,,,,,,,,,,
"pa7.03.a",2,-1,1,3333,1111,2223,2419,0,,,,,,,,,,
"pa7.03.a",3,14,1,3222,3223,3221,84866,0,,,,,,,,,,
"pa7.03.a",4,-11,1,2213,3211,2231,73120,0,,,,,,,,,,
"pa7.03.a",5,0,0,1333,2211,3122,59548,0,,,,,,,,,,
"pa7.03.a",6,2,0,2113,1212,3311,29297,0,,,,,,,,,,
"pa7.03.a",7,-13,0,3121,1221,3123,34930,0,,,,,,,,,,
"pa7.03.a",8,-8,0,2213,3323,2133,70266,0,,,,,,,,,,
"pa7.03.a",9,7,0,3323,1323,2323,55622,0,,,,,,,,,,
"pa7.03.a",10,-1,0,3312,3213,3113,83184,0,,,,,,,,,,
"pa7.03.a",11,-11,0,2112,3122,2113,61923,0,,,,,,,,,,
"pa7.03.a",12,14,0,3313,3311,3312,85237,0,,,,,,,,,,
"pa7.03.a",13,4,0,2311,1332,3323,58487,0,,,,,,,,,,
"pa7.03.a",14,0,0,1111,3223,2332,2770,0,,,,,,,,,,
"pa7.03.a",15,1,0,1311,3221,2131,46405,0,,,,,,,,,,
"pa7.03.a",16,-14,0,2331,3212,2333,81299,0,,,,,,,,,,
"pa7.03.a",17,-4,0,1222,2233,3311,36777,0,,,,,,,,,,
"pa7.03.a",18,0,0,3112,2323,1231,41180,0,,,,,,,,,,
"pa7.03.a",19,11,0,2232,2332,2132,69446,0,,,,,,,,,,
"pa7.03.a",20,-7,0,1233,3322,2222,44825,0,,,,,,,,,,
"pa7.03.a",21,-2,0,3222,3113,3321,83213,0,,,,,,,,,,
"pa7.03.a",22,0,0,2232,1313,3121,50411,0,,,,,,,,,,
"pa7.03.a",23,13,0,1133,1123,1113,6397,0,,,,,,,,,,
"pa7.03.a",24,8,0,3311,3223,3132,84277,0,,,,,,,,,,
"pa7.03.b",1,15,1,3221,3221,3221,85335,0,,,,,,,,,,
"pa7.03.b",2,-1,1,1333,3131,2231,59793,0,,,,,,,,,,
"pa7.03.b",3,14,1,3323,3321,3322,85301,0,,,,,,,,,,
"pa7.03.b",4,-11,1,1111,2133,2111,1737,0,,,,,,,,,,
"pa7.03.b",5,7,0,3312,1312,2312,48762,1,,,,,,,,,,
"pa7.03.b",6,-13,0,3321,2333,3111,82065,0,,,,,,,,,,
"pa7.03.b",7,0,0,1121,2232,3313,11498,0,,,,,,,,,,
"pa7.03.b",8,2,0,1312,3111,2213,48443,1,,,,,,,,,,
"pa7.03.b",9,-8,0,2332,2112,3222,62829,1,,,,,,,,,,
"pa7.03.b",10,4,0,2332,1311,3323,47119,1,,,,,,,,,,
"pa7.03.b",11,-11,0,2311,3113,2233,77561,0,,,,,,,,,,
"pa7.03.b",12,0,0,2123,1232,3311,42520,0,,,,,,,,,,
"pa7.03.b",13,-1,0,3213,2332,1123,17402,0,,,,,,,,,,
"pa7.03.b",14,14,0,3233,3232,3231,85101,1,,,,,,,,,,
"pa7.03.b",15,1,0,3133,2323,1213,32473,1,,,,,,,,,,
"pa7.03.b",16,0,0,1222,2133,3311,36417,1,,,,,,,,,,
"pa7.03.b",17,11,0,1221,1121,1321,9833,0,,,,,,,,,,
"pa7.03.b",18,-14,0,3222,1233,1131,18530,0,,,,,,,,,,
"pa7.03.b",19,-4,0,2122,2232,2212,65956,0,,,,,,,,,,
"pa7.03.b",20,-2,0,3111,2213,1322,53577,0,,,,,,,,,,
"pa7.03.b",21,13,0,2231,2221,2211,71218,1,,,,,,,,,,
"pa7.03.b",22,-7,0,2323,3222,1333,60068,0,,,,,,,,,,
"pa7.03.b",23,0,0,2123,1332,3211,57940,1,,,,,,,,,,
"pa7.03.b",24,8,0,3222,3331,3113,83216,1,,,,,,,,,,
"pa7.03.c",1,15,1,3332,3332,3332,85374,0,,,,,,,,,,
"pa7.03.c",2,-1,1,3122,1213,2333,32553,0,,,,,,,,,,
"pa7.03.c",3,14,1,2322,2323,2321,79865,0,,,,,,,,,,
"pa7.03.c",4,-11,1,1331,1323,2321,54488,0,,,,,,,,,,
"pa7.03.c",5,7,0,2312,1312,3312,48762,1,,,,,,,,,,
"pa7.03.c",6,-13,0,2321,2111,1332,57675,0,,,,,,,,,,
"pa7.03.c",7,2,0,3111,2213,1312,48443,1,,,,,,,,,,
"pa7.03.c",8,-8,0,3222,2112,2332,62829,1,,,,,,,,,,
"pa7.03.c",9,0,0,2131,1213,3322,31841,0,,,,,,,,,,
"pa7.03.c",10,4,0,2332,3323,1311,47119,1,,,,,,,,,,
"pa7.03.c",11,14,0,3231,3233,3232,85101,1,,,,,,,,,,
"pa7.03.c",12,0,0,3311,1223,2132,38517,0,,,,,,,,,,
"pa7.03.c",13,-11,0,3331,3133,1221,35049,0,,,,,,,,,,
"pa7.03.c",14,-1,0,2212,1113,3312,8334,0,,,,,,,,,,
"pa7.03.c",15,1,0,1213,2323,3133,32473,1,,,,,,,,,,
"pa7.03.c",16,11,0,3312,3212,3112,82893,0,,,,,,,,,,
"pa7.03.c",17,-14,0,3113,1313,3123,50803,0,,,,,,,,,,
"pa7.03.c",18,0,0,2133,1222,3311,36417,1,,,,,,,,,,
"pa7.03.c",19,-4,0,2323,3313,1133,25239,0,,,,,,,,,,
"pa7.03.c",20,-7,0,2111,1322,3122,53064,0,,,,,,,,,,
"pa7.03.c",21,-2,0,1223,2323,3133,39107,0,,,,,,,,,,
"pa7.03.c",22,8,0,3331,3222,3113,83216,1,,,,,,,,,,
"pa7.03.c",23,0,0,3211,1332,2123,57940,1,,,,,,,,,,
"pa7.03.c",24,13,0,2231,2221,2211,71218,1,,,,,,,,,,
"pa7.04.a",1,15,1,3233,3233,3233,85398,0,,,,,,,,,,
"pa7.04.a",2,-1,1,3223,2111,1333,59126,0,,,,,,,,,,
"pa7.04.a",3,14,1,1222,1221,1223,32927,0,,,,,,,,,,
"pa7.04.a",4,-11,1,1333,2312,2332,59927,0,,,,,,,,,,
"pa7.04.a",5,7,0,1322,3322,2322,53995,0,,,,,,,,,,
"pa7.04.a",6,2,0,2111,3212,1313,49706,0,,,,,,,,,,
"pa7.04.a",7,0,0,1112,2221,3333,5421,0,,,,,,,,,,
"pa7.04.a",8,-8,0,1211,1311,2111,26221,0,,,,,,,,,,
"pa7.04.a",9,-13,0,2231,3232,2332,76496,0,,,,,,,,,,
"pa7.04.a",10,-11,0,1331,2333,1323,54493,0,,,,,,,,,,
"pa7.04.a",11,-1,0,3312,1313,2313,50565,0,,,,,,,,,,
"pa7.04.a",12,0,0,1333,2121,3212,59275,0,,,,,,,,,,
"pa7.04.a",13,14,0,3232,3233,3231,85101,0,,,,,,,,,,
"pa7.04.a",14,4,0,2112,1121,3133,10826,0,,,,,,,,,,
"pa7.04.a",15,-14,0,3131,1312,1133,23830,0,,,,,,,,,,
"pa7.04.a",16,1,0,3121,2311,1231,41022,0,,,,,,,,,,
"pa7.04.a",17,-4,0,2331,2132,2133,69121,0,,,,,,,,,,
"pa7.04.a",18,11,0,3121,3321,3221,83453,0,,,,,,,,,,
"pa7.04.a",19,0,0,2231,3122,1313,50375,0,,,,,,,,,,
"pa7.04.a",20,-2,0,3313,1133,2213,24813,0,,,,,,,,,,
